67180	225	1601216	5289	2009
67218	192	1318253	2243	2009
67447	129	1543677	3924	2009
67482	2625	1838304	6596	2009
68066	436	1581189	4491	2009
68224	551	1680184	5000	2009
68297	98	1599268	4705	2009
24037	199	1430179	3495	2009
24322	210	1605537	6142	2009
33039	77	1384439	3139	2009
33063	3434	1667444	5417	2009
33192	233	1437001	4273	2009
33529	384	1486431	3986	2009
33069	486	2044199	8755	2009
33243	218	1634528	5117	2009
33281	486	1401971	3146	2009
33318	422	1440228	4142	2009
33449	189	1384940	3122	2009
33522	295	1374940	2911	2009
33550	137	1896527	7564	2009
40088	207	1627975	5493	2009
40192	160	1428270	3426	2009
47001	202	1571790	4942	2009
47323	158	1410958	3280	2009
64024	666	1464414	4011	2009
64102	397	1566606	4746	2009
64122	815	1534830	4611	2009
64445	813	1427079	3798	2009
3185	232	1580665	4536	2009
3190	125	1476010	3438	2009
3310	325	1423028	3993	2009
15014	211	1490386	4314	2009
43157	115	1553252	4296	2009
63113	842	1535436	4934	2009
14118	1055	1616683	5112	2009
14366	119	1471471	4062	2009
50129	221	1462335	3276	2009
50502	107	1434772	3668	2009
61001	149	1531472	4027	2009
21054	237	1569816	3923	2009
21231	1290	1577565	5063	2009
58194	218	1560105	5446	2009
71076	277	1458286	3898	2009
71153	82	1337818	3128	2009
71270	208	1658105	7138	2009
71306	53	1358460	3608	2009
89024	262	1425504	3327	2009
89387	190	1668679	6140	2009
22113	164	1293238	2784	2009
22278	358	1500405	3735	2009
29019	524	1729003	5311	2009
29039	188	1646354	5057	2009
29232	447	1564782	4237	2009
35115	132	1464210	3781	2009
35238	2152	1690550	5624	2009
35288	740	1478798	3888	2009
56121	291	1456145	3384	2009
56260	843	1496825	3875	2009
18033	434	1665100	5748	2009
18279	115	1429152	4272	2009
28085	476	1525929	4458	2009
28134	128	1643486	5382	2009
36044	242	1794322	7432	2009
37122	162	1484591	3654	2009
37261	1201	1516153	4300	2009
41018	305	1457265	4097	2009
45147	56	1388207	3218	2009
45232	348	1440571	3553	2009
45234	1058	1498831	4171	2009
8105	231	1452575	3921	2009
10387	375	1640847	5240	2009
52121	95	1531496	4730	2009
52448	87	2152899	8364	2009
51108	217	1550958	4047	2009
51230	175	1791918	7123	2009
51454	1201	1724757	5691	2009
"2A 004"	297	1813666	7131	2009
"2B 033"	134	1753368	6491	2009
25056	697	1606235	4840	2009
25388	127	1379368	3440	2009
39198	126	1412815	3261	2009
90010	204	1570734	4738	2009
97113	98	1885620	7379	2009
97302	60	2495190	15044	2009
27229	290	1506603	3945	2009
27681	180	1514990	4148	2009
76217	190	1444334	3630	2009
76351	729	1484125	4227	2009
76451	516	1740673	7257	2009
76540	889	1563781	4874	2009
76681	60	1324226	2443	2009
91027	140	1425622	4117	2009
91103	112	1309435	2696	2009
91114	325	1445453	3713	2009
91174	131	1439541	3713	2009
91201	238	1546500	4793	2009
91223	118	1597900	4916	2009
91228	67	1331925	2529	2009
91272	691	1438342	3661	2009
91345	98	1442013	3252	2009
91377	198	1260468	2520	2009
91421	294	1416638	3565	2009
91434	143	1527515	4917	2009
91477	404	1766545	6743	2009
91521	101	1506586	4909	2009
91570	104	1283549	2940	2009
91549	246	1466029	4337	2009
91589	307	1277281	2743	2009
91657	72	1230559	2435	2009
91687	121	1286530	2715	2009
91691	255	1353543	2830	2009
92002	1430	1385698	3214	2009
92004	1267	1549380	4645	2009
92007	142	1363983	3390	2009
92009	512	1416954	3555	2009
92012	5083	1871664	7097	2009
92019	526	1503305	4679	2009
92020	384	1423432	3628	2009
