754101	640	2121567	12457	2004
754102	318	1508649	5571	2004
754103	827	1877143	9366	2004
754104	1187	2159740	12244	2004
758105	2299	1825959	8919	2004
758106	3733	2337123	13967	2004
757107	5662	2846304	19789	2004
756108	3088	2717581	19288	2004
754109	1371	1690841	7599	2004
754110	681	1502251	5630	2004
755111	1722	1531745	6129	2004
755112	2155	1547124	6135	2004
758113	1908	1497047	5569	2004
758114	3006	1636499	6869	2004
757115	6692	1618657	6849	2004
757116	15343	2534852	16394	2004
756117	5926	1953520	10124	2004
756118	1266	1640550	7031	2004
755119	1042	1470834	5486	2004
755120	1049	1349987	4196	2004
770108	157	1246933	3359	2004
770152	67	1322429	4216	2004
770284	176	1451486	5109	2004
770288	171	1467601	5711	2004
770350	86	1356933	4438	2004
770373	85	1215573	3299	2004
780126	619	1724682	7878	2004
780146	703	1569956	6235	2004
780158	833	1502802	5806	2004
780172	130	1304729	3925	2004
780208	85	1187198	2967	2004
780297	63	1165851	2985	2004
780311	189	1185729	2898	2004
780358	671	1581887	6322	2004
780361	109	1491461	5568	2004
780423	86	1169667	2824	2004
780490	152	1397067	4808	2004
780498	181	1334014	4237	2004
780517	260	1398486	4823	2004
780551	1266	1682141	7308	2004
780586	175	1292634	3998	2004
780640	125	1223955	3255	2004
780646	2952	1617385	6735	2004
910027	76	1375218	4639	2004
910103	55	1178576	2825	2004
910114	199	1401513	4629	2004
910174	88	1262520	3717	2004
910201	130	1383254	4640	2004
910223	90	1455500	5078	2004
910272	416	1412245	4890	2004
910377	102	1284974	3927	2004
910421	179	1386405	4874	2004
910477	239	1730610	7594	2004
910521	75	1204167	2999	2004
910549	165	1375372	4315	2004
910570	55	1215883	3223	2004
910589	153	1258871	3522	2004
910687	72	1319573	4033	2004
910691	142	1349985	4361	2004
921004	829	1516312	5814	2004
921009	313	1355871	4289	2004
921024	142	1320027	4145	2004
921025	435	1407392	4873	2004
921026	1021	1356306	4335	2004
921035	290	1395222	4766	2004
921044	1078	1593171	6618	2004
921050	213	1327252	4120	2004
921051	6203	2722031	18802	2004
921062	297	1526253	6493	2004
921063	1405	1487132	5541	2004
921073	496	1616751	7390	2004
922002	818	1295062	3857	2004
922007	93	1260550	3584	2004
922012	3555	1726827	7996	2004
922019	324	1407498	4928	2004
922020	217	1306370	3906	2004
922023	644	1391452	4681	2004
922032	298	1344699	4377	2004
922040	602	1488163	5370	2004
922046	119	1341847	4205	2004
922048	1103	1488904	5539	2004
922049	361	1589852	7227	2004
922060	134	1424422	6222	2004
922064	1520	2094022	11739	2004
922072	633	1734935	7425	2004
922075	325	1354345	4188	2004
930001	61	1443229	4837	2004
930005	192	1415024	4786	2004
930007	67	1330357	4267	2004
930029	82	1336775	4090	2004
930031	82	1263240	3582	2004
930032	146	1325588	4381	2004
930045	91	1605383	6768	2004
930046	109	1380006	4953	2004
930047	61	1341405	4174	2004
930048	219	1363641	4362	2004
930051	150	1404201	5244	2004
930053	72	1257580	3624	2004
930055	74	1337510	4021	2004
930064	102	1333707	4155	2004
930066	64	1587910	5936	2004
930070	64	1394224	4745	2004
930077	218	1385423	4542	2004
940016	148	1300813	3834	2004
940017	230	1386340	4622	2004
940018	395	1512123	5616	2004
940022	111	1459846	5745	2004
940028	254	1377849	4650	2004
940033	641	1639583	6982	2004
940034	65	1249947	3476	2004
940038	225	1366876	4445	2004
940041	119	1450258	5334	2004
940043	70	1355789	4472	2004
940052	805	1589002	6684	2004
940058	465	1401155	4643	2004
940068	1740	1538276	6225	2004
940071	231	1338256	4180	2004
940073	142	1502447	5563	2004
940076	132	1349076	4138	2004
940079	99	1349306	4184	2004
940080	931	1479244	5306	2004
940081	162	1378523	4731	2004
950018	168	1767466	10206	2004
950127	80	1309941	3964	2004
950197	143	1300616	3844	2004
950203	163	1253499	3513	2004
950219	124	1217545	3228	2004
950252	72	1724867	9152	2004
950306	117	1382642	4774	2004
950428	357	1607558	6726	2004
950500	126	1441495	5054	2004
950582	95	1208039	3072	2004
950607	119	1246539	3344	2004
80105	173	1355489	4392	2004
100387	295	1592272	6367	2004
510108	154	1459208	4963	2004
510230	125	1641696	6898	2004
510454	813	1683798	7739	2004
520121	66	1258762	3501	2004
520448	61	2353394	12488	2004
20408	99	1547254	5896	2004
20691	232	1389458	4658	2004
20722	192	1547923	5779	2004
600057	213	1871992	8432	2004
600159	356	1620946	6535	2004
800001	93	1402903	4981	2004
800021	589	1590199	6281	2004
270229	223	1428346	5139	2004
270681	131	1391685	4455	2004
760217	121	1404297	4693	2004
760259	82	1444695	4835	2004
760351	467	1521265	6355	2004
760451	328	1846845	11123	2004
760540	550	1485850	5492	2004
180033	292	1659400	8746	2004
180279	82	1381706	5058	2004
280085	319	1503734	5573	2004
280134	85	1568317	6575	2004
360044	156	1750665	9009	2004
370122	100	1274404	3747	2004
370261	799	1417648	4936	2004
410018	230	1362762	4522	2004
450234	720	1393206	4564	2004
140118	726	1635318	6660	2004
140366	87	1472156	5014	2004
500129	136	1537168	5964	2004
500502	69	1401478	4448	2004
610001	92	1481261	5507	2004
210054	167	1391306	4490	2004
210231	858	1461732	5399	2004
580194	161	1447362	4908	2004
710076	190	1397306	4842	2004
710153	63	1195045	2978	2004
710270	142	1516499	6386	2004
890024	163	1327388	4241	2004
890387	154	1437587	4867	2004
591009	379	1792725	8229	2004
591017	75	1659499	8362	2004
591163	293	3293114	23804	2004
591178	241	1456355	5259	2004
591183	307	1349375	4435	2004
591295	82	1579908	6256	2004
591328	247	1780133	7883	2004
591350	1030	1562384	6154	2004
591368	167	1651674	7523	2004
591378	807	2047667	10502	2004
591410	53	2330041	13323	2004
591512	232	1850375	8245	2004
591599	216	1364401	4485	2004
592122	161	1483847	5582	2004
592392	66	1333383	4286	2004
592606	239	1375585	4467	2004
620041	238	1538314	5831	2004
620119	138	1449188	4948	2004
620160	130	1396304	4676	2004
620193	146	1419511	4680	2004
620427	57	1402847	4828	2004
620498	93	1574738	6068	2004
540329	69	1381895	4424	2004
540395	732	1561313	6651	2004
540547	78	1174552	2773	2004
550545	53	1778524	8520	2004
570463	501	1582813	6553	2004
570480	146	1584692	6579	2004
570631	85	1721197	7164	2004
570672	239	1582414	6310	2004
880160	159	1731864	8466	2004
880413	90	1416953	5007	2004
670180	156	1338035	4305	2004
670218	116	1335715	4014	2004
670447	78	1531085	5992	2004
670482	1820	1842435	9146	2004
680066	273	1477058	5319	2004
680224	408	1573850	6387	2004
250056	472	1538956	6138	2004
250388	83	1279266	3624	2004
390198	76	1224110	3194	2004
700550	63	1393339	4649	2004
900010	140	1440236	5181	2004
440109	2129	1540471	6115	2004
440114	179	1484772	5462	2004
440143	76	1313872	3962	2004
440162	93	1375655	4647	2004
440184	178	1277755	3724	2004
440190	110	1409951	4985	2004
440215	126	1493660	5686	2004
490007	735	1413201	5053	2004
490099	252	1368554	4291	2004
490328	158	1463443	5103	2004
530130	247	1485139	5929	2004
720181	658	1497582	5666	2004
850191	171	1625314	7645	2004
220278	255	1490666	5362	2004
290019	346	1497519	5675	2004
290232	250	1403687	4941	2004
350115	84	1444620	4903	2004
350238	1331	1567906	6270	2004
350288	441	1382152	4447	2004
560121	189	1507837	5508	2004
560260	435	1414111	4841	2004
160015	184	1562032	6745	2004
170299	70	1179412	2825	2004
170300	534	1427147	5011	2004
170415	82	1311233	3847	2004
790191	267	1662376	7499	2004
860066	100	1347018	4452	2004
860194	394	1748993	8080	2004
240037	138	1311693	3772	2004
240322	144	1596406	6329	2004
330063	1950	1628309	6836	2004
330069	251	1537039	5591	2004
330192	106	1461509	5415	2004
330243	141	1613209	6508	2004
330281	231	1390183	4448	2004
330318	179	1459568	5320	2004
330449	85	1280203	3589	2004
330522	123	1398272	4247	2004
330529	153	1380976	4442	2004
330550	65	2188838	11254	2004
400192	106	1350673	4196	2004
470001	148	1436886	5281	2004
470323	111	1274990	3654	2004
640024	297	1537608	6361	2004
640102	210	1487272	5474	2004
640122	457	1389340	4508	2004
640445	531	1361096	4434	2004
120145	73	1477664	5421	2004
120202	161	1404619	4717	2004
310069	71	1257479	3441	2004
310149	83	1279653	3525	2004
310395	73	1218871	3360	2004
310555	2387	1508088	5696	2004
310557	135	1396843	4924	2004
320013	101	1319277	3959	2004
460042	105	1205904	3066	2004
650440	143	1346907	4312	2004
810004	179	1379966	4437	2004
810065	168	1451383	4996	2004
820121	212	1594666	5842	2004
190031	281	1685219	7868	2004
230096	54	1140157	2667	2004
870085	599	1806071	8678	2004
10053	190	1327145	4051	2004
10283	122	1957644	9117	2004
260198	145	1543603	5899	2004
260281	106	1442387	4999	2004
260362	306	1535011	6144	2004
380053	95	1355984	4284	2004
380151	55	1115479	2405	2004
380185	867	1469306	5589	2004
380544	137	1401585	4825	2004
420187	129	1539312	5787	2004
420207	88	1768706	7512	2004
420218	705	1601576	6918	2004
690029	210	1333790	4092	2004
690034	546	1649377	7175	2004
690123	4547	1615908	6952	2004
690149	73	1413297	5372	2004
690202	392	1575862	6902	2004
690264	112	1475110	5399	2004
690266	293	1360771	4506	2004
690282	89	1499697	5354	2004
690286	91	1565941	6241	2004
690290	79	1650428	8049	2004
730008	212	1338548	4091	2004
730065	394	1563284	6638	2004
740010	525	1454682	5060	2004
740012	138	1253753	3320	2004
740281	227	2198521	11819	2004
30185	175	1397233	4616	2004
30190	92	1367230	4492	2004
30310	221	1342388	4269	2004
150014	130	1360990	4547	2004
430157	91	1469969	5449	2004
630113	538	1554333	7038	2004
110069	124	1541453	6510	2004
110262	184	1378831	4449	2004
300007	119	1357438	4076	2004
300189	680	1481009	5587	2004
340032	280	1559673	6267	2004
340145	52	1229699	3138	2004
340172	1155	1383213	4545	2004
340301	197	1526927	5529	2004
660136	502	1438477	5253	2004
40112	98	1450514	5079	2004
50061	187	1407607	4677	2004
60004	1095	1450252	5084	2004
60027	399	1320126	4057	2004
60029	1734	1715382	7721	2004
60030	451	1477294	5552	2004
60069	389	1414099	4997	2004
60083	266	1351873	4355	2004
60088	3229	1462231	5244	2004
60123	186	1352946	4362	2004
60155	339	1431851	4878	2004
60900	232	1923615	10271	2004
131005	203	1355157	4139	2004
131028	187	1424447	4858	2004
131055	3461	1631188	7114	2004
132001	1633	1558708	6197	2004
132004	195	1445789	5269	2004
132054	58	1307595	3845	2004
132056	101	1292074	3557	2004
132103	139	1337855	4090	2004
830050	193	1344283	4423	2004
830061	326	1391506	4517	2004
830062	91	1440252	5049	2004
830069	545	1377533	4426	2004
830118	767	1431775	4903	2004
830126	119	1284651	3702	2004
830129	216	1425355	4798	2004
830137	731	1420376	5129	2004
830144	82	1348225	4251	2004
840007	376	1584378	6457	2004
840031	126	1558258	5454	2004
840035	94	1444272	4838	2004
840087	111	1299945	3629	2004
"2A0004"	161	1784339	8361	2004
"2B0033"	68	1536817	6323	2004
972209	73	2403849	14593	2004
974411	341	1545284	5951	2004
974415	177	1488952	5377	2004
974416	114	1431259	4693	2004
974422	96	1462895	5177	2004
