450234	670	1366479	4434	2003
140118	655	1583994	6343	2003
140366	79	1399364	4718	2003
500129	118	1561221	6191	2003
500502	60	1363599	4179	2003
610001	84	1459632	5284	2003
210054	141	1333394	4108	2003
210231	787	1412918	5046	2003
580194	144	1447884	4766	2003
710076	178	1366042	4582	2003
710153	59	1144366	2648	2003
710270	138	1420618	5584	2003
890024	153	1286682	3884	2003
890387	148	1377149	4326	2003
591009	348	1852714	8718	2003
591017	63	1678760	8510	2003
591163	273	3757137	25210	2003
591178	216	1473880	5381	2003
591183	264	1368335	4604	2003
591295	72	1527293	5763	2003
591328	230	1727764	8481	2003
591350	931	1549202	6267	2003
591368	146	1656857	7654	2003
591378	738	2273364	12400	2003
591512	223	1997392	10079	2003
591599	195	1353230	4328	2003
592122	138	1497086	5679	2003
592392	62	1401332	4885	2003
592606	227	1334736	4162	2003
620041	213	1527387	5695	2003
620119	116	1453095	5052	2003
620160	122	1395052	4772	2003
620193	141	1393730	4726	2003
620427	51	1376337	4618	2003
620498	88	1496812	5188	2003
540329	64	1374046	4313	2003
540395	677	1551994	6637	2003
540547	69	1145245	2562	2003
570463	459	1549846	6285	2003
570480	130	1558825	6478	2003
570631	77	1765475	8023	2003
570672	211	1609733	6457	2003
880160	154	1692608	8200	2003
880413	74	1422815	5125	2003
670180	125	1269461	3756	2003
670218	98	1335526	3961	2003
670447	78	1500326	5733	2003
670482	1683	1881451	9656	2003
680066	237	1465419	5092	2003
680224	387	1561379	6334	2003
250056	419	1528489	6104	2003
250388	80	1218142	3128	2003
390198	68	1180431	2860	2003
700550	58	1379321	4736	2003
900010	124	1433079	4979	2003
440109	1790	1486395	6292	2003
440114	152	1448480	5346	2003
440143	64	1345661	4106	2003
440162	81	1345604	4441	2003
440184	159	1240213	3418	2003
440190	90	1401070	5387	2003
440215	106	1473429	5567	2003
490007	635	1420423	5161	2003
490099	215	1351703	4223	2003
490328	138	1541649	6035	2003
530130	214	1407335	4910	2003
720181	608	1504807	5850	2003
850191	149	1544851	6689	2003
220278	219	1518905	5633	2003
290019	325	1465384	5398	2003
290232	219	1397065	4887	2003
350115	78	1502587	5351	2003
350238	1162	1554816	6212	2003
350288	383	1381592	4456	2003
560121	171	1472661	5359	2003
560260	374	1386081	4842	2003
160015	170	1466279	5370	2003
170299	62	1140350	2570	2003
170300	489	1360990	4367	2003
170415	72	1252358	3356	2003
790191	234	1720129	7840	2003
860066	98	1304323	4100	2003
860194	337	1754605	8075	2003
240037	126	1306611	3780	2003
240322	120	1615489	6473	2003
330063	1683	1606806	6570	2003
330069	209	1562706	6052	2003
330192	94	1456434	5563	2003
330243	113	1719719	7890	2003
330281	201	1381279	4403	2003
330318	162	1396124	4757	2003
330449	72	1225854	3188	2003
330522	109	1418381	4636	2003
330529	124	1402939	4604	2003
330550	56	2318232	12354	2003
400192	99	1313485	3901	2003
470001	131	1418462	5077	2003
470323	92	1266699	3576	2003
640024	229	1575372	6637	2003
640102	193	1442807	5057	2003
640122	388	1336166	4111	2003
640445	479	1332951	4214	2003
120145	63	1459484	5219	2003
120202	145	1342690	4105	2003
310069	57	1252149	3415	2003
310149	70	1255937	3296	2003
310395	61	1185612	3053	2003
310555	2121	1458571	5393	2003
310557	111	1391965	4941	2003
320013	84	1320607	4024	2003
460042	91	1192277	2955	2003
650440	123	1341842	4303	2003
810004	159	1357779	4368	2003
810065	159	1409878	4559	2003
820121	189	1595496	5942	2003
190031	256	1690837	7601	2003
230096	51	1112968	2496	2003
870085	538	1791550	8653	2003
10053	165	1316035	3995	2003
10283	107	2124872	11014	2003
260198	129	1553330	5913	2003
260281	96	1400009	4713	2003
260362	263	1520175	6030	2003
380053	90	1303531	3934	2003
380185	754	1451015	5421	2003
380544	128	1383115	4595	2003
420187	124	1512316	5439	2003
420207	89	1754849	7807	2003
420218	676	1563582	6744	2003
690029	184	1295226	3802	2003
690034	489	1630976	8112	2003
690123	3878	1585700	6637	2003
690149	66	1359203	5015	2003
690202	333	1594011	7305	2003
690264	103	1449909	5165	2003
690266	258	1367580	4725	2003
690282	76	1443105	4613	2003
690286	78	1564488	6221	2003
690290	68	1731183	8312	2003
730008	174	1351730	4505	2003
730065	340	1564357	6722	2003
740010	475	1430054	4835	2003
740012	118	1204679	2959	2003
740281	188	2635611	15598	2003
30185	156	1355745	4367	2003
30190	83	1369085	4355	2003
30310	206	1268820	3692	2003
150014	121	1332765	4238	2003
430157	86	1413870	4872	2003
630113	497	1517967	6769	2003
110069	108	1570599	6931	2003
110262	172	1302727	3677	2003
300007	106	1341075	3927	2003
300189	606	1473455	5479	2003
340032	234	1525888	5735	2003
340172	987	1342377	4208	2003
340301	165	1535961	5677	2003
660136	462	1359555	4362	2003
40112	78	1387678	4584	2003
50061	178	1363918	4343	2003
60004	983	1423857	5164	2003
60027	328	1356583	4542	2003
60029	1593	1637366	6787	2003
60030	434	1459028	5463	2003
60069	351	1416996	5058	2003
60083	243	1331101	4219	2003
60088	2940	1448061	5397	2003
60123	162	1293177	3815	2003
60155	299	1406488	4692	2003
60900	208	1877423	9666	2003
131005	165	1365842	4359	2003
131028	158	1398725	4567	2003
131055	2951	1567617	6624	2003
132001	1426	1545568	6129	2003
132004	175	1427825	5138	2003
132054	58	1214444	3152	2003
132056	69	1317641	3771	2003
132103	114	1303322	3994	2003
830050	153	1334715	4262	2003
830061	289	1383922	4508	2003
830062	71	1461024	5139	2003
830069	443	1371925	4311	2003
830118	687	1406564	4923	2003
830126	104	1206099	3162	2003
830129	181	1386218	4503	2003
830137	590	1415790	5018	2003
830144	70	1295986	3742	2003
840007	322	1574181	6315	2003
840031	112	1605622	6082	2003
840035	82	1436393	5064	2003
840087	95	1398124	4460	2003
"2A0004"	155	1665050	7406	2003
"2B0033"	65	1407093	4911	2003
972209	68	2166985	11682	2003
974411	299	1473999	5351	2003
974415	116	1464936	5202	2003
974416	87	1420794	4856	2003
974422	85	1398670	4629	2003
